Time ,Date,RAName,Participant#,Experiment#,Age,Height,Gender,Hand,Order,Condition,Other,TimeOfClick,Correct/Incorrect,ObjectSelected
01:33:42,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,430.7245,Incorrect,Table_Clock
01:33:44,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,433.3492,Incorrect,Table_Clock
01:33:44,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,433.3492,Incorrect,Table_Clock
01:33:56,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,444.4965,Correct,Couch_Pillow
01:33:56,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,444.4965,Incorrect,Couch_Pillow
01:34:08,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,456.7275,Incorrect,Wall (2)
01:34:08,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,456.7275,Incorrect,Wall (2)
01:34:15,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,463.5742,Correct,Pineapples
01:34:15,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,463.5742,Incorrect,Pineapples
01:34:35,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,483.5359,Incorrect,Grass
01:34:35,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,483.5359,Incorrect,Grass
01:34:36,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,484.539,Incorrect,Grass
01:34:36,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,484.539,Incorrect,Grass
01:34:37,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,485.2239,Incorrect,Grass
01:34:37,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,485.2239,Incorrect,Grass
01:34:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,492.578,Incorrect,Plant_Coffee_Table_Left
01:34:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,492.578,Incorrect,Plant_Coffee_Table_Left
01:34:48,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,495.7377,Correct,Yellow_Flowers
01:34:48,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,495.7377,Incorrect,Yellow_Flowers
01:34:57,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,504.2311,Incorrect,Yellow_Flowers
01:34:57,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,504.2311,Incorrect,Yellow_Flowers
01:35:08,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,514.8203,Incorrect,Wall (1)
01:35:08,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,514.8203,Incorrect,Wall (1)
01:35:13,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,520.584,Incorrect,Wall (3)
01:35:13,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,520.584,Incorrect,Wall (3)
01:35:30,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,536.8016,Correct,Table_Clock
01:35:30,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,536.8016,Incorrect,Table_Clock
01:35:43,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,550.0262,Incorrect,Paint_10
01:35:43,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,550.0262,Incorrect,Paint_10
01:36:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,568.3427,Incorrect,Grass
01:36:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,568.3427,Incorrect,Grass
01:36:25,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,591.9993,Incorrect,Mug
01:36:25,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,591.9993,Incorrect,Mug
01:36:29,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,596.3677,Incorrect,Fireplace
01:36:29,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,596.3677,Incorrect,Fireplace
01:36:32,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,598.8256,Incorrect,COLLIDER
01:36:32,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,598.8256,Incorrect,COLLIDER
01:36:40,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,606.3765,Incorrect,Fireplace
01:36:40,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,606.3765,Incorrect,Fireplace
01:36:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,611.1468,Incorrect,Floor
01:36:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,611.1468,Incorrect,Floor
01:36:59,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,625.6335,Incorrect,Fireplace
01:36:59,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,625.6335,Incorrect,Fireplace
01:37:15,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,641.1694,Incorrect,Wall (1)
01:37:15,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,641.1694,Incorrect,Wall (1)
01:37:22,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,648.0492,Incorrect,Paint_08
01:37:22,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,648.0492,Incorrect,Paint_08
01:37:24,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,650.3837,Incorrect,Paint_08
01:37:24,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,650.3837,Incorrect,Paint_08
01:37:43,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,669.9531,Incorrect,Grass
01:37:44,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,669.9531,Incorrect,Grass
01:37:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,671.4415,Incorrect,Grass
01:37:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,671.4415,Incorrect,Grass
01:37:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,678.0882,Incorrect,Toy_Blocks
01:37:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,678.0882,Incorrect,Toy_Blocks
01:38:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,687.6277,Incorrect,Floor
01:38:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,687.6277,Incorrect,Floor
01:38:04,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,690.443,Incorrect,Street_sign
01:38:04,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,690.443,Incorrect,Street_sign
01:38:07,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,693.2787,Incorrect,Book_Stack
01:38:07,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,693.2787,Incorrect,Book_Stack
01:38:10,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,696.2051,Incorrect,Mantle_Clock
01:38:10,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,696.2051,Incorrect,Mantle_Clock
01:38:15,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,701.4557,Incorrect,Wall (3)
01:38:15,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,701.4557,Incorrect,Wall (3)
01:38:18,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,704.4365,Incorrect,Wall (3)
01:38:18,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,704.4365,Incorrect,Wall (3)
01:38:26,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,712.7487,Incorrect,Vase
01:38:26,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,712.7487,Incorrect,Vase
01:38:33,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,719.4048,Incorrect,Wall (1)
01:38:33,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,719.4048,Incorrect,Wall (1)
01:38:35,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,721.7718,Incorrect,Wall (1)
01:38:35,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,721.7718,Incorrect,Wall (1)
01:38:39,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,725.558,Incorrect,Wall (1)
01:38:39,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,725.558,Incorrect,Wall (1)
01:38:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,731.1099,Correct,Plates_bowls
01:38:45,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,731.1099,Incorrect,Plates_bowls
01:39:09,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,755.7189,Correct,Fruit_Bowl
01:39:09,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,755.7189,Incorrect,Fruit_Bowl
01:39:20,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,766.7199,Incorrect,Wall (1)
01:39:20,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,766.7199,Incorrect,Wall (1)
01:39:23,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,769.0419,Incorrect,Wall (1)
01:39:23,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,769.0419,Incorrect,Wall (1)
01:39:25,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,770.8713,Incorrect,Wall (1)
01:39:25,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,770.8713,Incorrect,Wall (1)
01:39:26,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,771.7202,Incorrect,Wall (1)
01:39:26,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,771.7202,Incorrect,Wall (1)
01:40:21,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,826.8401,Incorrect,Couch_Pillow
01:40:21,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,826.8401,Incorrect,Couch_Pillow
01:40:41,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,846.2318,Incorrect,Books_Stacked
01:40:41,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,846.2318,Incorrect,Books_Stacked
01:40:42,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,847.3945,Incorrect,Books_Stacked
01:40:42,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,847.3945,Incorrect,Books_Stacked
01:40:43,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,848.6339,Incorrect,Books_Stacked
01:40:43,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,848.6339,Incorrect,Books_Stacked
01:40:51,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,856.3416,Incorrect,Wall (3)
01:40:51,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,856.3416,Incorrect,Wall (3)
01:41:19,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,884.5986,Incorrect,Wall (2)
01:41:19,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,884.5986,Incorrect,Wall (2)
01:41:33,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,898.9523,Incorrect,Books_Stacked
01:41:33,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,898.9523,Incorrect,Books_Stacked
01:41:48,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,913.6187,Incorrect,Wall (3)
01:41:48,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,913.6187,Incorrect,Wall (3)
01:41:57,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,922.4199,Incorrect,Wall (3)
01:41:57,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,922.4199,Incorrect,Wall (3)
01:42:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,926.3628,Correct,Vase
01:42:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,926.3628,Incorrect,Vase
01:42:30,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,956.0305,Correct,Horse_Statue
01:42:30,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,956.0305,Incorrect,Horse_Statue
01:42:51,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,976.2007,Incorrect,Paint_09
01:42:51,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,976.2007,Incorrect,Paint_09
01:43:13,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,998.5729,Incorrect,Blender_plant_master
01:43:13,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,998.5729,Incorrect,Blender_plant_master
01:43:16,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1001.344,Incorrect,Books_Stacked
01:43:16,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1001.344,Incorrect,Books_Stacked
01:43:21,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1006.951,Incorrect,Mantle_Clock
01:43:21,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1006.951,Incorrect,Mantle_Clock
01:43:31,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1016.265,Incorrect,Fireplace
01:43:31,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1016.265,Incorrect,Fireplace
01:44:13,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1058.586,Incorrect,Floor
01:44:13,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1058.586,Incorrect,Floor
01:44:21,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1067.03,Incorrect,Wall (3)
01:44:21,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1067.03,Incorrect,Wall (3)
01:44:24,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1069.397,Incorrect,Vase
01:44:24,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1069.397,Incorrect,Vase
01:44:27,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1072.48,Incorrect,Wall (3)
01:44:27,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1072.48,Incorrect,Wall (3)
01:44:28,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1074.022,Incorrect,Wall (3)
01:44:28,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1074.022,Incorrect,Wall (3)
01:44:29,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1074.982,Incorrect,Wall (3)
01:44:29,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1074.982,Incorrect,Wall (3)
01:44:34,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1079.941,Incorrect,Fireplace
01:44:34,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1079.941,Incorrect,Fireplace
01:44:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1097.467,Incorrect,Wall (1)
01:44:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1097.467,Incorrect,Wall (1)
01:44:55,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1100.148,Incorrect,Wall (1)
01:44:55,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1100.148,Incorrect,Wall (1)
01:44:56,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1101.666,Incorrect,Wall (1)
01:44:56,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1101.666,Incorrect,Wall (1)
01:44:57,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1102.549,Incorrect,Wall (1)
01:44:57,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1102.549,Incorrect,Wall (1)
01:44:59,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1104.303,Incorrect,Wall (1)
01:44:59,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1104.303,Incorrect,Wall (1)
01:45:12,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1117.395,Incorrect,Oval_Rug
01:45:12,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1117.395,Incorrect,Oval_Rug
01:45:20,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1125.918,Incorrect,Paint_06
01:45:20,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1125.918,Incorrect,Paint_06
01:45:23,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1128.308,Incorrect,Paint_08
01:45:23,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1128.308,Incorrect,Paint_08
01:45:39,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1144.715,Incorrect,Picture_Middle
01:45:39,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1144.715,Incorrect,Picture_Middle
01:45:46,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1151.977,Incorrect,COLLIDER
01:45:46,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1151.977,Incorrect,COLLIDER
01:45:54,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1159.539,Incorrect,Grass
01:45:54,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1159.539,Incorrect,Grass
01:45:55,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1160.231,Incorrect,Grass
01:45:55,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1160.231,Incorrect,Grass
01:46:05,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1170.921,Incorrect,Floor
01:46:05,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1170.921,Incorrect,Floor
01:46:08,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1173.455,Incorrect,Wall (3)
01:46:08,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1173.455,Incorrect,Wall (3)
01:46:12,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1177.76,Incorrect,Wall (3)
01:46:12,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1177.76,Incorrect,Wall (3)
01:46:17,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1182.285,Incorrect,Street_sign
01:46:17,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1182.285,Incorrect,Street_sign
01:46:20,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1185.915,Incorrect,Wall (1)
01:46:20,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1185.915,Incorrect,Wall (1)
01:46:22,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1187.434,Incorrect,Wall (1)
01:46:22,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1187.434,Incorrect,Wall (1)
01:46:23,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1188.294,Incorrect,Wall (1)
01:46:23,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1188.294,Incorrect,Wall (1)
01:46:29,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1194.962,Incorrect,Plates_bowls
01:46:29,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1194.962,Incorrect,Plates_bowls
01:46:37,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1202.859,Incorrect,Oval_Rug
01:46:37,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1202.859,Incorrect,Oval_Rug
01:46:40,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1205.328,Incorrect,Plant_Coffee_Table_Left
01:46:40,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1205.328,Incorrect,Plant_Coffee_Table_Left
01:46:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1217.792,Incorrect,Yellow_Flowers
01:46:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1217.792,Incorrect,Yellow_Flowers
01:47:00,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1225.187,Incorrect,Toy_Blocks
01:47:00,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1225.187,Incorrect,Toy_Blocks
01:47:00,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1225.935,Incorrect,Toy_Blocks
01:47:00,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1225.935,Incorrect,Toy_Blocks
01:47:05,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1230.771,Incorrect,Horse_Statue
01:47:05,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1230.771,Incorrect,Horse_Statue
01:47:14,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1239.672,Correct,Mug
01:47:14,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1239.672,Incorrect,Mug
01:47:42,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1267.86,Correct,Toy_Blocks
01:47:42,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1267.86,Incorrect,Toy_Blocks
01:47:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1277.533,Incorrect,Mantle_Clock
01:47:52,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1277.533,Incorrect,Mantle_Clock
01:48:18,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1303.547,Incorrect,Toy_Blocks
01:48:18,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1303.547,Incorrect,Toy_Blocks
01:48:25,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1309.97,Incorrect,Blender_plant_master
01:48:25,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1309.97,Incorrect,Blender_plant_master
01:48:38,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1322.533,Incorrect,Floor
01:48:38,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1322.533,Incorrect,Floor
01:49:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1345.774,Incorrect,Plates_bowls
01:49:01,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1345.774,Incorrect,Plates_bowls
01:49:22,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1366.86,Correct,Picture_Middle
01:49:22,10/31/2018,Jordi,16,1,18,65,Female,R,6,Click,,1366.86,Incorrect,Picture_Middle
02:36:39,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,70.87207,Incorrect,Wall_new
02:36:39,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,70.87207,Incorrect,Wall_new
02:36:53,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,85.20102,Incorrect,Dresser
02:36:53,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,85.20102,Incorrect,Dresser
02:37:04,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,96.26077,Incorrect,Teleport_Button
02:38:39,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,95.20854,Correct,Oval_Rug
02:38:39,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,95.20854,Incorrect,Oval_Rug
02:39:02,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,118.1846,Incorrect,Fireplace
02:39:02,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,118.1846,Incorrect,Fireplace
02:41:07,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,243.2072,Incorrect,Wall (3)
02:41:07,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,243.2072,Incorrect,Wall (3)
02:43:39,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,395.5379,Correct,Lamp_ON_Left
02:43:39,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,395.5379,Incorrect,Lamp_ON_Left
02:44:03,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,418.782,Correct,Couch_Pillow
02:44:03,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,418.782,Incorrect,Couch_Pillow
02:47:15,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,611.2985,Correct,Pineapples
02:47:15,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,611.2985,Incorrect,Pineapples
02:51:07,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,842.6879,Correct,Vase
02:51:07,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,842.6879,Incorrect,Vase
02:58:05,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1260.847,Correct,Plates_bowls
02:58:05,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1260.847,Incorrect,Plates_bowls
03:01:15,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1450.736,Correct,Mug
03:01:15,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1450.736,Incorrect,Mug
03:01:48,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1484.326,Correct,Yellow_Flowers
03:01:48,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1484.326,Incorrect,Yellow_Flowers
03:08:07,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1863.002,Correct,Picture_Middle
03:08:07,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1863.002,Incorrect,Picture_Middle
03:09:05,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1920.692,Correct,Table_Clock
03:09:05,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,1920.692,Correct,Table_Clock
03:12:22,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,2117.826,Correct,Toy_Blocks
03:12:22,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,2117.826,Incorrect,Toy_Blocks
03:13:00,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,2156.086,Correct,Fruit_Bowl
03:13:00,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,2156.086,Incorrect,Fruit_Bowl
03:14:42,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,2258.47,Correct,Horse_Statue
03:14:42,10/31/2018,Jordi,17,1,18,63,Female,L,4,Click,,2258.47,Incorrect,Horse_Statue
03:27:10,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,2.401881,Incorrect,Teleport_Button
03:27:10,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,2.401881,Incorrect,Teleport_Button
03:27:11,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,3.395432,Incorrect,Teleport_Button
03:27:11,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,3.395432,Incorrect,Teleport_Button
03:27:12,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,5.271616,Incorrect,Teleport_Button
03:27:13,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,5.271616,Incorrect,Teleport_Button
03:27:14,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,6.936972,Incorrect,Teleport_Button
03:27:14,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,0,Incorrect,Grass
03:29:33,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,138.7925,Incorrect,Wall (3)
03:29:33,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,138.7925,Incorrect,Wall (3)
03:29:34,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,140.1322,Incorrect,Wall (3)
03:29:34,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,140.1322,Incorrect,Wall (3)
03:32:19,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,305.0514,Correct,Oval_Rug
03:32:19,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,305.0514,Incorrect,Oval_Rug
03:34:58,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,464.0498,Correct,Lamp_ON_Left
03:34:58,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,464.0498,Incorrect,Lamp_ON_Left
03:35:50,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,515.6306,Correct,Couch_Pillow
03:35:50,10/31/2018,Jordi,18,1,17,70,Male,R,8,Click,,515.6306,Incorrect,Couch_Pillow
